DOJ_Extended,Duration_to_agree_offer,Noticeperiod,Offered_band,percent_expected_hike_inCTC,Percent_offered_hike_inCTC,PercentdifferenceCTC,Joining_Bonus,relocate_actual,Gender,RexinYrs,MS,Age,Status_num,Notice_period_buy_out,Willing_to_work_in_shifts,Willing_to_relocate_to_any_city,Did_candidate_reloacte,Interview_type
0,9,60,3,40,35,5,0,0,1,8,1,41,1,0,0,1,1,1
0,11,60,1,32,31,1,0,0,1,6,1,44,0,0,1,1,1,1
0,12,60,1,22,20,2,0,0,0,6,1,26,0,0,0,1,1,1
0,8,60,2,38,21,17,0,0,1,8,1,42,0,0,0,1,1,1
1,7,60,1,21,20,1,0,0,1,6,1,29,0,0,1,1,1,1
0,15,60,2,40,20,20,0,0,0,7,1,42,1,0,0,1,1,1
0,2,30,2,40,20,20,0,0,1,12,1,44,1,0,0,0,0,1
0,14,90,1,26,20,6,0,0,1,6,0,26,1,0,1,0,0,1
0,9,60,3,40,37,3,0,1,1,7,1,29,0,1,0,1,1,1
0,5,60,1,31,20,11,0,0,1,2,0,24,1,0,0,0,0,1
0,14,90,1,62,55,7,0,0,1,5,1,42,0,0,0,1,1,1
0,5,60,3,43,37,6,0,0,1,6,1,28,0,0,0,1,1,1
1,2,60,1,40,35,5,0,0,1,2,1,27,1,0,0,1,1,1
0,4,60,1,27,20,7,0,0,1,6,1,27,1,0,0,0,0,1
0,6,90,2,36,21,15,0,0,1,6,1,40,1,0,0,1,1,1
0,3,60,2,41,38,3,0,1,1,6,1,44,0,1,0,1,1,1
0,11,60,2,41,39,2,0,0,0,6,1,40,1,0,0,1,1,1
1,12,60,1,34,20,14,0,0,1,2,0,25,1,0,1,0,0,1
0,12,60,1,20,20,0,0,0,1,6,1,27,1,0,0,0,0,1
0,7,60,1,38,20,18,0,0,1,6,1,44,1,0,0,0,0,1
0,15,90,1,33,20,13,0,0,1,10,1,44,1,0,0,0,0,1
1,2,60,2,21,20,1,0,0,1,7,1,41,0,0,1,1,1,1
1,4,60,1,23,20,3,0,1,1,6,1,44,0,1,0,1,1,0
0,8,90,3,44,37,7,0,0,1,11,1,40,0,0,0,1,1,1
1,13,60,2,25,20,5,0,0,1,9,1,44,0,0,0,1,1,1
0,8,0,3,43,35,8,0,1,1,8,1,45,1,1,0,1,1,0
0,15,60,1,39,20,19,0,0,1,8,1,45,1,0,0,0,0,1
1,12,60,1,21,20,1,0,0,0,4,1,27,1,0,1,1,1,1
1,10,60,1,34,31,3,0,1,1,4,1,44,0,1,0,1,1,1
1,8,60,1,23,20,3,0,0,1,6,1,26,0,0,0,1,1,1
0,5,0,1,24,20,4,0,0,1,0,1,44,0,0,0,1,1,1
1,8,60,2,22,20,2,1,0,1,8,1,44,0,0,0,1,1,1
1,11,60,1,38,22,16,1,1,1,4,1,44,0,1,0,1,1,0
1,15,60,3,40,37,3,0,0,1,7,1,44,1,0,0,1,1,1
1,7,60,1,23,20,3,0,0,1,4,1,26,0,0,0,1,1,1
1,1,60,2,23,20,3,0,0,1,5,1,27,0,0,0,1,1,1
0,11,60,2,44,35,9,0,0,1,4,1,41,0,0,0,1,1,1
1,2,60,1,24,20,4,0,0,1,2,1,28,0,0,0,1,1,1
0,7,60,1,41,40,1,0,0,1,2,1,44,0,0,0,1,1,1
1,12,60,1,39,20,19,0,0,0,6,0,26,1,0,0,0,0,1
0,4,60,1,60,37,23,0,0,1,4,0,25,0,0,0,1,1,1
0,4,30,1,32,20,12,0,0,1,3,1,44,0,0,0,1,1,1
1,8,60,1,39,30,9,1,1,1,6,1,28,0,1,0,1,1,1
0,15,60,2,25,20,5,0,0,1,7,1,44,0,0,0,1,1,1
0,6,0,0,43,39,4,0,1,1,0,0,24,1,1,0,1,1,0
1,6,60,2,21,20,1,0,0,1,6,1,44,0,0,0,1,1,1
1,4,60,2,77,68,9,0,0,1,5,1,27,1,0,0,1,1,0
1,9,0,2,32,31,1,0,0,1,7,1,40,1,0,1,1,1,0
0,2,60,1,20,20,0,0,0,1,5,1,28,1,0,0,1,1,1
0,9,60,1,20,20,0,0,1,1,4,1,27,1,1,0,1,1,0
1,3,60,2,41,39,2,0,0,1,6,0,24,1,0,0,1,1,1
1,12,60,1,21,20,1,0,0,1,0,0,24,0,0,1,1,1,1
1,15,60,1,21,20,1,0,0,0,6,1,26,0,0,0,1,1,1
1,15,60,2,40,38,2,0,1,0,4,1,27,1,1,0,1,1,1
0,12,0,1,36,20,16,0,0,0,6,1,44,0,0,0,1,1,1
1,13,60,1,20,20,0,0,0,1,2,1,26,1,0,1,1,1,1
0,6,60,3,22,20,2,0,0,1,12,1,33,0,0,0,1,1,1
0,2,60,1,23,20,3,0,1,1,6,1,44,0,1,0,1,1,1
1,13,60,2,45,40,5,0,0,1,6,1,29,1,0,0,1,1,0
1,5,90,2,45,39,6,0,0,1,5,1,40,0,0,0,1,1,1
1,8,30,1,37,20,17,0,0,0,6,1,40,0,0,0,1,1,1
0,3,0,1,44,39,5,0,0,1,6,0,25,1,0,1,1,1,1
0,7,60,2,23,20,3,0,1,1,7,1,40,1,1,0,1,1,0
1,8,60,1,25,20,5,0,1,1,6,0,25,0,1,1,1,1,1
0,1,90,1,23,20,3,0,0,1,6,0,25,0,0,0,1,1,1
0,11,60,1,40,35,5,0,0,0,1,0,24,0,0,1,1,1,1
0,14,60,1,45,40,5,0,0,1,1,0,24,1,0,0,1,1,0
0,1,60,1,45,35,10,0,0,1,1,1,44,0,0,0,1,1,1
1,3,60,1,24,20,4,0,1,1,5,1,29,0,1,1,1,1,1
0,13,60,2,34,20,14,0,0,1,7,1,44,1,0,0,0,0,1
0,9,30,2,35,20,15,0,0,1,6,1,44,1,0,0,0,0,1
0,7,30,1,32,20,12,0,0,1,4,0,26,1,0,0,0,0,0
1,6,60,2,40,20,20,0,0,1,7,1,42,1,0,1,0,0,0
1,7,60,1,23,20,3,0,0,1,6,1,44,0,0,0,1,1,1
0,7,60,2,40,39,1,0,0,1,6,1,44,1,0,0,1,1,0
0,7,60,2,33,26,7,0,1,1,7,1,41,0,1,0,1,1,1
1,8,0,1,20,20,0,0,1,1,5,1,44,0,1,0,1,1,1
1,4,90,1,31,23,8,0,0,1,7,1,44,0,0,0,1,1,1
0,9,60,1,24,20,4,0,0,1,4,1,28,1,0,0,1,1,0
0,14,60,2,22,20,2,0,0,1,9,1,42,0,0,0,1,1,1
1,14,60,1,32,20,12,0,0,1,6,1,29,1,0,0,0,0,1
1,5,60,3,36,20,16,0,0,1,8,1,40,1,0,0,0,0,0
0,5,60,1,42,35,7,0,0,0,1,0,25,1,0,1,1,1,1
1,9,60,1,20,20,0,0,0,1,6,1,42,0,0,0,1,1,1
1,13,30,2,24,20,4,0,0,1,5,1,44,0,0,1,1,1,1
1,13,60,1,37,23,14,0,0,1,6,1,44,0,0,0,1,1,1
1,4,60,2,25,20,5,0,0,1,8,1,45,1,0,0,1,1,0
1,15,60,1,42,35,7,0,0,1,2,1,44,0,0,1,1,1,0
0,10,60,2,20,20,0,0,0,1,9,1,28,1,0,0,1,1,1
1,15,60,1,40,37,3,0,0,1,1,0,24,0,0,1,1,1,1
1,11,60,2,22,20,2,0,1,1,7,1,40,0,1,0,1,1,1
1,5,60,1,35,26,9,0,0,1,6,1,44,0,0,1,1,1,1
1,4,30,1,24,20,4,0,0,1,6,1,44,0,0,0,1,1,1
1,10,0,1,41,35,6,0,0,1,6,1,26,1,0,0,1,1,1
0,5,60,1,20,20,0,0,0,0,6,1,26,0,0,0,1,1,1
0,7,60,1,26,20,6,0,0,1,6,1,27,1,0,1,0,0,1
0,6,60,1,34,22,12,1,1,1,4,1,44,0,1,0,1,1,1
0,7,60,1,21,20,1,0,0,0,5,1,29,0,0,1,1,1,1
0,5,60,1,20,20,0,0,1,1,6,0,25,0,1,0,1,1,1
0,12,0,1,36,20,16,0,0,0,4,1,28,1,0,0,0,0,1
0,8,90,1,37,31,6,0,0,1,4,1,44,0,0,0,1,1,1
1,12,60,1,45,35,10,0,0,1,2,0,24,1,0,1,1,1,0
1,12,60,2,20,20,0,0,0,1,9,1,42,1,0,1,1,1,1
1,11,60,2,39,26,13,0,0,1,7,1,27,0,0,0,1,1,1
0,14,60,1,25,20,5,0,0,1,2,0,24,0,0,0,1,1,1
0,6,60,1,24,20,4,0,0,1,6,1,27,0,0,0,1,1,1
0,5,60,1,44,38,6,0,0,0,4,1,28,0,0,0,1,1,1
0,9,60,3,44,38,6,0,0,1,5,0,25,1,0,1,1,1,1
1,2,60,1,28,20,8,0,0,0,6,1,29,1,0,0,0,0,0
1,4,90,3,31,22,9,0,0,1,9,1,44,0,0,0,1,1,0
1,14,60,1,38,20,18,0,0,0,2,0,25,1,0,0,1,1,0
1,12,60,1,21,20,1,0,0,1,4,1,29,0,0,0,1,1,1
1,11,60,2,32,20,12,0,0,1,7,1,44,1,0,1,0,0,0
0,14,60,1,30,20,10,0,0,1,6,0,26,1,0,0,0,0,1
0,8,60,1,36,20,16,0,0,0,2,0,25,0,0,1,1,1,1
1,11,60,3,44,39,5,0,1,1,8,1,44,1,1,1,1,1,1
1,15,0,1,22,20,2,0,0,0,5,1,27,1,0,0,1,1,0
0,13,60,1,44,35,9,0,1,1,2,1,41,1,1,0,1,1,0
0,1,30,2,31,20,11,0,0,1,6,1,44,1,0,0,0,0,1
1,4,60,1,20,20,0,0,0,1,2,1,44,0,0,0,1,1,1
1,2,30,1,54,35,19,0,0,1,4,1,44,0,0,1,1,1,1
1,6,60,1,23,20,3,0,0,1,4,1,41,1,0,0,1,1,1
1,9,0,2,39,27,12,0,0,1,7,1,44,0,0,0,1,1,0
0,6,60,1,23,20,3,0,1,0,1,0,25,0,1,1,1,1,1
0,14,60,1,33,20,13,0,0,0,6,1,27,1,0,0,1,1,0
0,1,60,1,57,39,18,0,0,1,2,1,26,0,0,0,1,1,1
0,5,60,1,32,21,11,0,0,1,1,0,24,1,0,1,1,1,0
0,8,60,1,24,20,4,0,0,1,6,1,27,0,0,0,1,1,1
0,2,60,1,24,20,4,0,0,1,4,1,42,0,0,0,1,1,1
0,7,60,1,28,20,8,0,0,1,6,1,29,1,0,0,0,0,1
1,4,60,1,20,20,0,0,0,0,2,1,40,1,0,0,1,1,1
1,1,30,2,38,26,12,0,1,1,5,1,27,1,1,1,1,1,0
1,5,60,1,38,20,18,0,0,1,6,1,44,1,0,0,0,0,1
1,4,60,1,23,20,3,0,0,1,6,1,29,1,0,0,1,1,1
0,6,60,1,30,20,10,0,0,0,6,0,25,1,0,0,0,0,1
1,5,60,1,38,20,18,0,0,1,6,0,25,1,0,1,0,0,1
1,5,60,1,25,20,5,0,1,0,1,1,44,0,1,1,1,1,0
1,7,60,2,36,20,16,0,0,0,7,1,49,0,0,0,1,1,1
1,14,60,2,34,21,13,0,1,1,7,1,29,1,1,1,1,1,0
0,8,0,1,41,40,1,0,0,1,1,0,25,1,0,0,1,1,1
1,11,60,1,41,40,1,0,0,1,4,1,26,1,0,0,1,1,0
0,9,60,1,30,20,10,0,0,0,4,1,27,0,0,1,1,1,1
0,7,60,1,22,20,2,0,0,1,5,1,41,0,0,1,1,1,1
0,15,0,1,75,71,4,0,1,1,6,1,26,1,1,0,1,1,1
1,1,90,2,21,20,1,0,0,1,16,1,47,1,0,0,1,1,1
1,10,30,2,43,35,8,0,1,1,4,1,29,1,1,0,1,1,0
1,1,60,1,31,29,2,0,0,1,6,1,44,0,0,0,1,1,1
1,5,60,1,42,37,5,0,0,1,2,1,26,1,0,0,1,1,1
1,15,60,1,25,20,5,0,0,1,5,1,27,0,0,0,1,1,1
0,7,60,1,24,20,4,0,0,1,6,0,25,0,0,0,1,1,1
1,10,60,2,25,20,5,0,0,1,8,1,45,0,0,0,1,1,1
1,7,60,2,40,38,2,0,1,1,6,0,24,1,1,0,1,1,1
1,7,60,2,30,20,10,0,0,1,6,1,40,1,0,1,0,0,0
0,14,60,3,36,20,16,0,1,1,9,1,44,0,1,0,1,1,1
0,8,60,1,31,31,0,0,0,1,6,1,28,0,0,0,1,1,1
0,5,90,1,35,20,15,0,0,1,1,1,40,0,0,1,1,1,1
1,7,0,1,25,20,5,0,1,1,6,1,26,1,1,0,1,1,0
0,4,60,1,22,20,2,0,0,1,6,1,28,0,0,0,1,1,1
0,13,60,1,23,20,3,0,0,1,4,1,26,1,0,0,1,1,1
0,10,60,1,25,20,5,0,0,1,4,1,40,0,0,0,1,1,1
1,1,60,1,32,20,12,1,0,1,6,1,44,1,0,1,0,0,1
0,13,60,2,31,20,11,0,0,1,5,1,41,1,0,0,0,0,1
1,4,60,1,31,23,8,0,0,1,2,0,25,0,0,0,1,1,1
0,10,0,1,25,20,5,0,0,0,0,1,38,0,0,0,1,1,1
0,4,60,1,38,20,18,0,0,0,4,1,44,1,0,1,0,0,1
0,5,60,1,24,20,4,0,0,1,6,1,26,0,0,0,1,1,1
1,13,60,1,45,36,9,0,0,1,1,1,44,0,0,0,1,1,1
1,15,0,1,31,28,3,0,0,1,4,1,26,1,0,0,1,1,0
1,4,60,2,36,20,16,0,0,1,6,1,44,1,0,0,0,0,1
0,8,60,1,45,39,6,0,0,1,0,1,41,0,0,0,1,1,1
1,12,60,1,20,20,0,0,0,1,6,1,44,0,0,0,1,1,0
1,11,60,1,24,20,4,0,0,1,2,0,25,0,0,0,1,1,1
0,8,60,1,35,31,4,0,0,1,6,1,44,0,0,0,1,1,1
1,2,60,1,40,30,10,0,0,1,6,1,27,1,0,0,1,1,1
1,13,30,1,30,20,10,0,0,1,5,0,29,0,0,0,1,1,1
1,12,30,2,35,20,15,0,0,1,6,1,29,1,0,0,0,0,1
1,6,90,1,22,20,2,0,0,1,4,1,26,0,0,0,1,1,1
1,4,60,2,32,20,12,0,0,1,5,1,40,1,0,1,0,0,1
0,12,60,1,25,20,5,0,1,1,2,1,44,0,1,1,1,1,1
0,5,60,3,44,40,4,0,1,1,5,1,47,0,1,0,1,1,1
0,14,0,1,31,20,11,0,0,0,5,0,25,1,0,0,0,0,1
0,13,60,0,42,37,5,0,0,0,0,1,26,1,0,0,1,1,0
0,10,60,2,25,20,5,0,0,1,6,1,29,0,0,0,1,1,1
0,1,60,1,45,40,5,0,0,1,1,1,44,0,0,0,1,1,1
0,4,60,2,25,20,5,0,0,1,6,1,29,0,0,0,1,1,1
0,15,60,1,20,20,0,0,0,1,6,0,25,1,0,0,0,0,1
1,8,60,1,45,39,6,0,0,1,6,1,40,1,0,0,1,1,0
1,13,30,1,21,20,1,0,0,0,2,0,24,1,0,0,1,1,0
1,13,60,2,33,20,13,1,0,1,5,1,27,1,0,0,0,0,1
1,10,60,1,42,38,4,0,0,1,2,0,25,0,0,0,1,1,1
0,11,0,1,30,20,10,0,0,1,6,1,44,1,0,0,0,0,1
1,6,30,1,22,20,2,0,1,1,2,1,26,0,1,0,1,1,1
1,5,60,2,22,20,2,1,0,1,6,1,48,1,0,0,1,1,1
0,10,30,2,43,37,6,0,0,1,4,1,47,1,0,0,1,1,0
0,13,60,2,42,38,4,0,0,1,2,0,25,0,0,0,1,1,1
0,11,60,1,38,20,18,0,0,0,6,1,44,0,0,0,1,1,1
1,12,60,1,22,20,2,0,0,0,4,1,44,1,0,0,1,1,1
1,6,30,1,20,20,0,0,1,0,5,1,28,1,1,1,1,1,0
1,8,60,1,34,28,6,0,1,1,2,1,27,1,1,0,1,1,1
0,3,60,2,37,24,13,0,0,1,6,1,44,0,0,0,1,1,1
1,15,30,1,44,35,9,0,0,1,2,0,25,1,0,1,1,1,1
0,6,60,2,21,20,1,0,0,1,7,1,44,0,0,0,1,1,1
0,5,60,1,22,20,2,0,0,1,6,1,27,0,0,0,1,1,1
0,10,0,1,42,40,2,0,0,1,1,1,44,0,0,0,1,1,0
1,3,60,2,23,20,3,0,0,1,7,1,44,0,0,0,1,1,0
0,10,60,1,45,40,5,0,1,1,1,1,28,1,1,0,1,1,0
0,5,60,1,25,20,5,0,0,0,6,1,26,1,0,0,1,1,1
1,10,60,1,45,39,6,0,0,1,7,1,44,1,0,0,1,1,1
0,7,60,1,21,20,1,0,0,1,1,1,44,0,0,0,1,1,1
1,9,0,2,45,40,5,0,0,1,7,1,41,1,0,0,1,1,1
1,2,60,2,22,20,2,0,0,1,12,1,47,1,0,0,1,1,0
1,9,60,1,21,20,1,0,0,1,2,0,25,1,0,0,1,1,1
0,4,90,2,44,36,8,0,0,1,2,1,44,0,0,0,1,1,1
1,12,60,1,25,20,5,0,0,1,6,1,27,1,0,1,1,1,1
0,7,0,1,41,39,2,0,0,1,2,1,44,0,0,0,1,1,0
1,11,30,1,20,20,0,0,1,1,2,0,24,0,1,0,1,1,1
0,2,60,2,40,36,4,0,0,1,11,1,44,0,0,0,1,1,1
0,14,30,1,22,20,2,0,0,1,4,1,28,0,0,0,1,1,1
0,13,60,1,23,20,3,0,0,1,6,1,44,0,0,0,1,1,1
1,12,60,1,25,20,5,0,1,1,4,1,26,0,1,0,1,1,1
0,2,60,1,20,20,0,0,0,0,6,1,26,0,0,0,1,1,1
0,1,60,1,25,20,5,0,1,1,2,1,26,0,1,0,1,1,1
0,5,60,2,21,20,1,0,0,0,9,1,48,0,0,0,1,1,1
0,1,60,2,40,38,2,0,0,1,4,1,26,1,0,1,1,1,0
1,9,30,3,20,20,0,0,0,0,10,1,44,1,0,0,1,1,0
0,3,90,2,22,20,2,0,0,1,7,1,40,0,0,0,1,1,1
1,8,60,2,45,36,9,0,0,1,4,1,28,0,0,0,1,1,1
0,11,60,2,44,37,7,0,0,1,8,1,45,0,0,0,1,1,1
0,10,30,1,24,20,4,0,0,1,6,1,44,0,0,0,1,1,0
0,7,60,2,42,39,3,0,0,1,6,1,44,1,0,0,1,1,0
0,14,60,1,21,20,1,0,0,1,6,1,41,1,0,0,1,1,1
1,12,60,1,21,20,1,0,0,1,6,1,26,0,0,1,1,1,1
1,9,90,3,42,38,4,0,0,1,9,1,44,0,0,0,1,1,1
0,15,60,1,32,20,12,0,0,1,6,1,29,1,0,1,0,0,1
1,4,60,1,30,25,5,0,0,1,6,1,44,0,0,0,1,1,1
0,11,60,1,25,20,5,0,0,1,5,1,28,0,0,1,1,1,1
1,11,60,1,22,20,2,0,0,0,6,1,26,0,0,1,1,1,1
1,13,60,1,39,24,15,0,0,1,6,1,27,1,0,0,1,1,1
0,6,0,1,21,20,1,0,0,0,2,1,44,0,0,0,1,1,1
0,12,60,1,23,20,3,0,0,1,6,1,44,0,0,0,1,1,1
0,14,90,1,21,20,1,0,0,1,4,1,44,0,0,1,1,1,1
0,7,60,1,20,20,0,0,0,1,5,1,44,0,0,1,1,1,0
1,15,60,2,23,20,3,0,0,0,6,1,29,1,0,0,1,1,0
1,4,60,3,40,39,1,0,0,1,7,1,44,1,0,0,1,1,1
1,9,60,1,42,35,7,0,0,1,2,1,40,1,0,0,1,1,0
0,8,90,2,34,20,14,0,0,1,8,1,44,1,0,0,0,0,1
0,13,60,2,44,35,9,0,1,1,5,1,29,1,1,1,1,1,1
1,5,60,1,35,20,15,0,0,1,14,1,44,0,0,1,1,1,1
0,9,30,3,40,38,2,0,0,1,5,1,44,0,0,0,1,1,0
0,13,60,0,37,20,17,0,0,1,0,0,26,1,0,0,0,0,1
1,10,90,2,43,36,7,0,0,1,6,1,29,0,0,1,1,1,1
0,4,30,2,42,37,5,0,1,1,7,1,44,1,1,0,1,1,1
1,12,60,1,25,20,5,0,0,1,6,1,26,1,0,0,1,1,1
0,1,60,1,70,56,14,0,0,1,5,0,26,0,0,0,1,1,1
1,7,60,1,22,20,2,0,0,1,4,1,28,1,0,0,1,1,1
1,3,60,1,37,22,15,0,0,1,4,1,41,1,0,0,1,1,1
0,3,60,0,41,35,6,0,0,0,0,1,26,1,0,0,1,1,1
1,10,60,1,20,20,0,0,0,1,6,1,44,0,0,0,1,1,1
1,14,30,0,34,20,14,0,0,1,1,1,48,0,0,0,1,1,1
1,6,0,1,24,20,4,0,0,1,4,1,44,0,0,0,1,1,0
0,1,60,2,44,36,8,0,0,1,2,1,44,1,0,0,1,1,0
0,7,60,1,22,20,2,0,0,1,2,0,24,0,0,0,1,1,1
0,9,60,2,44,40,4,0,0,1,8,1,44,0,0,0,1,1,0
0,11,60,1,39,20,19,0,0,1,2,1,27,1,0,0,0,0,1
1,15,60,1,39,31,8,0,1,1,6,1,28,0,1,1,1,1,1
1,2,60,1,22,20,2,0,0,1,4,1,27,1,0,0,1,1,1
0,15,90,1,30,20,10,0,0,1,6,0,26,1,0,0,0,0,1
1,6,60,1,22,20,2,1,1,1,4,1,28,1,1,0,1,1,0
0,5,60,1,40,20,20,0,0,1,6,0,26,1,0,0,0,0,1
1,1,60,2,41,39,2,0,1,1,6,1,29,0,1,0,1,1,1
1,10,60,2,25,20,5,0,0,0,6,1,29,1,0,1,1,1,1
1,14,60,1,20,20,0,0,0,1,6,1,44,0,0,0,1,1,0
0,4,60,1,23,20,3,0,1,1,6,1,26,1,1,0,1,1,0
0,2,90,1,31,20,11,0,0,1,6,0,26,1,0,0,0,0,1
0,7,60,2,43,38,5,0,0,1,5,1,40,0,0,1,1,1,1
0,11,60,1,22,20,2,0,0,0,4,1,44,0,0,0,1,1,0
1,9,30,1,39,20,19,0,0,1,4,0,26,1,0,0,0,0,1
0,8,60,1,43,38,5,0,0,1,6,1,44,0,0,0,1,1,1
1,11,90,3,22,20,2,0,0,1,14,1,40,1,0,0,1,1,0
0,1,60,2,26,20,6,0,0,1,5,1,44,1,0,0,0,0,0
0,13,0,1,40,20,20,1,0,1,6,1,27,1,0,1,0,0,1
0,7,90,2,20,20,0,0,0,1,8,1,41,0,0,0,1,1,1
0,5,60,1,26,20,6,0,0,0,6,0,26,1,0,0,0,0,1
1,1,60,1,45,36,9,0,0,0,1,0,25,0,0,0,1,1,1
0,15,60,1,25,20,5,0,0,1,6,0,25,0,0,0,1,1,1
0,9,90,3,38,23,15,0,0,1,9,1,44,0,0,0,1,1,1
1,7,60,1,43,38,5,0,0,1,6,1,44,0,0,0,1,1,1
1,3,60,1,21,20,1,0,0,0,4,1,29,0,0,0,1,1,0
1,2,60,1,20,20,0,0,1,0,5,1,41,1,1,0,1,1,0
1,10,30,2,32,25,7,1,1,1,7,1,42,0,1,0,1,1,1
1,10,60,1,21,20,1,0,0,0,6,1,44,0,0,0,1,1,1
1,1,60,1,44,37,7,0,0,0,1,0,24,0,0,0,1,1,1
0,8,0,1,24,20,4,0,0,1,6,1,27,1,0,0,1,1,1
1,13,60,1,24,20,4,1,1,1,5,1,44,0,1,0,1,1,1
1,3,30,1,36,29,7,0,0,1,6,1,44,0,0,0,1,1,1
1,5,60,3,40,39,1,0,0,1,9,1,42,0,0,1,1,1,1
1,9,60,1,26,20,6,0,0,1,4,1,28,1,0,0,0,0,1
1,5,60,1,20,20,0,0,0,1,6,1,44,0,0,0,1,1,1
1,15,60,1,20,20,0,0,0,1,6,1,44,0,0,1,1,1,1
0,7,30,2,37,20,17,0,0,1,9,1,44,0,0,0,1,1,1
0,11,60,1,22,20,2,0,0,1,4,1,28,1,0,0,1,1,1
0,15,60,1,25,20,5,0,0,1,4,1,42,0,0,0,1,1,1
1,2,90,2,42,40,2,0,0,0,5,1,40,0,0,1,1,1,1
0,4,60,2,38,20,18,1,0,1,5,1,28,1,0,0,0,0,1
0,4,0,2,35,20,15,0,1,0,7,1,44,0,1,0,1,1,1
1,6,90,2,44,36,8,0,1,1,6,1,44,1,1,0,1,1,0
0,12,60,1,32,20,12,0,0,1,6,1,28,1,0,0,1,1,1
1,4,60,3,36,20,16,1,0,0,10,1,44,0,0,0,1,1,1
0,1,60,1,34,20,14,0,0,1,6,1,27,1,0,0,0,0,1
0,15,0,1,41,35,6,0,0,1,1,1,44,0,0,0,1,1,0
0,14,60,1,43,38,5,0,0,1,2,1,27,0,0,1,1,1,1
1,3,60,1,22,20,2,0,1,1,6,0,24,0,1,0,1,1,1
1,4,0,1,22,20,2,0,0,1,6,1,44,0,0,0,1,1,1
0,7,60,2,23,20,3,0,0,1,7,1,42,1,0,0,1,1,1
0,3,0,1,43,39,4,0,0,1,1,1,44,0,0,0,1,1,1
0,8,60,2,41,40,1,0,0,1,6,1,45,1,0,0,1,1,1
1,9,60,2,45,38,7,0,0,1,6,1,27,0,0,0,1,1,1
1,9,60,2,44,35,9,0,0,1,6,1,27,0,0,0,1,1,1
1,6,60,1,43,40,3,0,0,1,2,1,29,0,0,0,1,1,1
1,12,60,2,25,20,5,0,1,1,15,1,44,0,1,0,1,1,1
0,14,60,1,21,20,1,0,0,1,6,1,27,0,0,1,1,1,1
0,8,30,1,27,20,7,0,0,1,6,1,44,1,0,0,0,0,0
1,12,60,1,22,20,2,0,0,1,6,1,28,1,0,0,1,1,1
1,3,60,1,42,38,4,0,0,1,4,1,44,0,0,0,1,1,0
1,2,60,1,25,20,5,0,1,1,2,1,44,0,1,0,1,1,1
0,1,60,1,64,39,25,0,0,1,6,0,26,1,0,0,0,0,1
0,8,0,1,34,22,12,1,0,1,6,1,44,0,0,0,1,1,1
0,3,0,1,45,36,9,0,1,0,2,1,44,0,1,0,1,1,1
1,5,60,2,40,20,20,0,0,1,8,1,44,1,0,0,0,0,1
1,13,60,1,42,35,7,0,0,0,1,1,26,0,0,0,1,1,1
0,6,60,0,42,35,7,0,0,0,0,1,26,1,0,0,1,1,1
1,13,60,1,38,20,18,0,0,1,6,1,44,1,0,1,0,0,0
1,12,60,1,32,26,6,0,0,1,6,1,26,1,0,0,1,1,1
1,10,60,1,33,30,3,0,0,1,2,0,25,0,0,0,1,1,1
0,14,60,0,41,38,3,0,0,0,0,0,24,1,0,0,1,1,1
1,7,60,1,40,28,12,0,0,1,4,1,26,0,0,0,1,1,1
0,8,60,2,24,20,4,0,0,1,6,1,44,0,0,1,1,1,1
0,8,60,2,22,20,2,0,0,1,8,1,44,0,0,0,1,1,1
0,2,60,2,30,20,10,0,0,1,4,1,27,1,0,0,0,0,1
1,1,60,1,39,20,19,0,0,1,2,0,26,1,0,0,0,0,1
1,3,60,1,41,35,6,0,0,1,2,1,27,0,0,0,1,1,1
0,10,60,1,21,20,1,0,0,0,6,1,26,1,0,0,1,1,1
1,11,60,1,43,35,8,0,0,1,2,0,25,0,0,0,1,1,1
1,8,60,1,40,40,0,0,0,1,6,0,25,0,0,0,1,1,1
0,13,60,2,25,20,5,0,0,1,6,1,44,0,0,0,1,1,0
0,13,60,1,34,25,9,0,0,1,4,1,27,0,0,0,1,1,1
0,9,60,0,35,20,15,0,0,1,0,0,26,1,0,0,0,0,1
1,3,0,2,44,37,7,0,0,1,4,1,44,0,0,0,1,1,1
0,10,60,1,36,24,12,0,1,1,5,1,29,0,1,0,1,1,1
0,5,60,1,22,20,2,0,0,1,6,1,26,0,0,0,1,1,1
1,11,60,2,40,36,4,0,0,1,4,1,26,1,0,0,1,1,1
1,14,60,2,30,20,10,0,0,1,6,1,27,1,0,0,0,0,1
1,12,0,2,41,36,5,0,1,0,4,1,44,0,1,0,1,1,1
0,13,60,1,25,20,5,0,0,0,6,1,26,1,0,0,1,1,0
0,2,60,1,20,20,0,0,0,1,4,1,29,0,0,0,1,1,1
0,12,60,1,23,20,3,0,1,1,6,1,44,0,1,0,1,1,1
1,2,60,1,25,20,5,0,0,1,6,1,44,0,0,0,1,1,1
1,10,90,1,30,20,10,0,0,1,5,1,28,1,0,0,0,0,1
1,9,60,2,24,20,4,0,0,1,6,1,48,1,0,0,1,1,1
0,15,60,1,23,20,3,0,0,1,2,0,25,0,0,0,1,1,1
1,6,60,2,45,36,9,0,0,0,2,0,25,0,0,1,1,1,1
0,10,60,1,37,20,17,0,0,1,6,1,28,1,0,0,0,0,1
1,10,60,1,25,20,5,0,0,0,5,1,29,0,0,0,1,1,1
